	t1	t1.1	t10	t10.1	len(kb)
EC01288_4194	0	0	0	0	2.162
EC01288_4195	0	0	0	0	0.764
EC01288_4196	0	0	0	0	0.113
EC01288_4197	0	0	0	0	0.95
EC01288_4198	0	0	0	0	0.479
EC01288_4199	0	0	0	0	0.848
EC01288_4200	0	0	0	0	0.119
EC01288_4201	0	0	0	0	0.887
EC01288_4202	0	0	0	0	0.467
EC01288_4203	0	0	0	0	0.869
EC01288_4204	0	0	0	0	1.829
EC01288_4205	0	0	0	0	0.62
EC01288_4206	0	0	0	0	0.62
EC01288_4207	0	0	0	0	1.022
EC01288_4208	0	0	0	0	0.8
EC01288_4209	0	0	0	0	0.899
EC01288_4210	0	0	0	0	0.125
EC01288_4211	0	0	0	0	2.261
EC01288_4212	0	0	0	0	0.815
EC01288_4213	0	0	0	0	0.761
EC01288_4214	0	0	0	0	1.427
EC01288_4215	0	0	0	0	0.755
EC01288_4216	39	273	302	70	0.605
EC01288_4217	0	0	0	0	1.64
EC01288_4218	0	0	0	0	0.269
EC01288_4219	0	0	0	0	0.515
EC01288_4220	0	0	0	0	0.776
EC01288_4221	0	0	0	0	0.782
EC01288_4222	0	0	0	0	0.413
EC01288_4223	0	0	0	0	1.484
EC01288_4224	0	0	0	0	0.701
EC01288_4225	0	0	0	0	1.163
EC01288_4226	0	0	0	0	2.189
EC01288_4227	0	0	0	0	1.331
EC01288_4228	0	0	0	0	0.614
EC01288_4229	0	0	0	0	1.451
EC01288_4230	0	0	0	0	0.545
EC01288_4231	0	0	0	0	0.512
EC01288_4232	0	0	0	0	0.584
EC01288_4233	0	0	0	0	0.269
EC01288_4234	0	0	0	0	0.938
EC01288_4235	0	0	0	0	0.626
EC01288_4236	0	0	0	0	0.14
EC01288_4237	0	0	0	0	1.43
EC01288_4238	0	0	0	0	0.746
EC01288_4239	0	0	0	0	0.119
EC01288_4240	0	0	0	0	1.817
EC01288_4241	0	0	0	0	0.149
EC01288_4242	0	0	0	0	0.596
EC01288_4243	0	0	0	0	0.509
EC01288_4244	0	0	0	0	0.116
EC01288_4245	0	0	0	0	1.373
EC01288_4246	0	0	0	0	0.113
EC01288_4247	0	0	0	0	1.358
EC01288_4248	0	0	0	0	1.049
EC01288_4249	0	0	0	0	1.409
EC01288_4250	0	0	0	0	1.823
EC01288_4251	0	0	0	0	0.71
EC01288_4252	0	0	0	0	0.878
EC01288_4253	0	0	0	0	1.265
EC01288_4254	0	0	0	0	0.692
EC01288_4255	0	0	0	0	1.403
EC01288_4256	0	0	0	0	1.385
EC01288_4257	0	0	0	0	2.036
EC01288_4258	0	0	0	0	0.902
EC01288_4259	0	0	0	0	1.241
EC01288_4260	0	0	0	0	0.878
EC01288_4261	0	0	0	0	0.896
EC01288_4262	0	0	0	0	0.812
EC01288_4263	198	198	198	198	0.737
EC01288_4264	0	0	0	0	0.599
EC01288_4265	0	0	0	0	0.872
EC01288_4266	0	0	0	0	0.437
EC01288_4267	0	0	0	0	0.941
EC01288_4268	0	0	0	0	0.908
EC01288_4269	0	0	0	0	0.254
EC01288_4270	0	0	0	0	0.245
EC01288_4271	0	0	0	0	0.242
EC01288_4272	0	0	0	0	0.929
EC01288_4273	0	0	0	0	0.635
EC01288_4274	0	0	0	0	0.902
EC01288_4275	0	0	0	0	2.414
EC01288_4276	0	0	0	0	0.587
EC01288_4277	0	0	0	0	0.833
EC01288_4278	0	0	0	0	0.641
EC01288_4279	0	0	0	0	1.748
EC01288_4280	0	0	0	0	1.07
EC01288_4281	0	0	0	0	1.451
EC01288_4282	0	0	0	0	0.446
EC01288_4283	0	0	0	0	0.314
EC01288_4284	0	0	0	0	0.824
EC01288_4285	0	0	0	0	1.259
EC01288_4286	0	0	0	0	1.469
EC01288_4287	0	0	0	0	0.149
EC01288_4288	0	0	0	0	0.788
EC01288_4289	0	0	0	0	0.848
EC01288_4290	0	0	0	0	1.034
EC01288_4291	0	0	0	0	0.62
EC01288_4292	0	0	0	0	0.116
EC01288_4293	0	0	0	0	0.983
EC01288_4294	0	0	0	0	0.539
EC01288_4295	0	0	0	0	0.164
EC01288_4296	0	0	0	0	1.373
EC01288_4297	0	0	0	0	0.698
EC01288_4298	0	0	0	0	0.5
EC01288_4299	0	0	0	0	0.902
EC01288_4300	0	0	0	0	0.962
EC01288_4301	0	0	0	0	0.989
EC01288_4302	0	0	0	0	0.755
EC01288_4303	0	0	0	0	0.749
EC01288_4304	0	0	0	0	0.599
EC01288_4305	0	0	0	0	0.353
EC01288_4306	0	0	0	0	0.299
EC01288_4307	0	0	0	0	0.428
EC01288_4308	0	0	0	0	0.746
EC01288_4309	0	0	0	0	1.01
EC01288_4310	0	0	0	0	1.508
EC01288_4311	399	90	46	354	0.845
EC01288_4312	0	0	0	0	0.239
EC01288_4313	0	0	0	0	0.485
EC01288_4314	0	0	0	0	0.926
EC01288_4315	0	0	0	0	1.331
EC01288_4316	0	0	0	0	0.494
EC01288_4317	0	0	0	0	0.959
EC01288_4318	0	0	0	0	0.935
EC01288_4319	0	0	0	0	0.116
EC01288_4320	0	0	0	0	2.198
EC01288_4321	0	0	0	0	0.212
EC01288_4322	0	0	0	0	0.131
EC01288_4323	0	0	0	0	0.235
EC01288_4324	0	0	0	0	0.608
EC01288_4325	0	0	0	0	0.317
EC01288_4326	0	0	0	0	1.16
EC01288_4327	0	0	0	0	2.432
EC01288_4328	0	0	0	0	0.134
EC01288_4329	0	0	0	0	0.89
EC01288_4330	0	0	0	0	2.18
EC01288_4331	0	0	0	0	0.905
EC01288_4332	0	0	0	0	0.617
EC01288_4333	0	0	0	0	1.103
EC01288_4334	0	0	0	0	0.662
EC01288_4335	0	0	0	0	2.501
EC01288_4336	0	0	0	0	1.079
EC01288_4337	0	0	0	0	0.32
EC01288_4338	0	0	0	0	2.297
EC01288_4339	0	0	0	0	0.839
EC01288_4340	0	0	0	0	0.341
EC01288_4341	0	0	0	0	0.851
EC01288_4342	0	0	0	0	1.733
EC01288_4343	0	0	0	0	2.651
EC01288_4344	0	0	0	0	1.151
EC01288_4345	0	0	0	0	1.004
EC01288_4346	0	0	0	0	0.773
EC01288_4347	0	0	0	0	1.373
EC01288_4348	0	0	0	0	0.917
EC01288_4349	0	0	0	0	1.4
EC01288_4350	0	0	0	0	0.119
EC01288_4351	0	0	0	0	0.647
EC01288_4352	0	0	0	0	0.359
EC01288_4353	0	0	0	0	1.1
EC01288_4354	0	0	0	0	1.844
EC01288_4355	0	0	0	0	0.788
EC01288_4356	0	0	0	0	1.028
EC01288_4357	0	0	0	0	0.965
EC01288_4358	2366	2428	2428	2428	0.95
EC01288_4359	46	51	51	51	0.194
EC01288_4360	0	0	0	0	0.075
EC01288_4361	0	0	0	0	0.084
EC01288_4362	0	0	0	0	0.074
EC01288_4363	0	0	0	0	0.075
EC01288_4364	0	0	0	0	0.206
EC01288_4365	0	0	0	0	0.383
EC01288_4366	0	0	0	0	0.545
EC01288_4367	0	0	0	0	0.428
EC01288_4368	0	0	0	0	0.704
EC01288_4369	0	0	0	0	0.497
EC01288_4370	0	0	0	0	0.365
EC01288_4371	0	0	0	0	4.028
EC01288_4372	0	0	0	0	4.223
EC01288_4373	0	0	0	0	0.539
EC01288_4374	0	0	0	0	1.133
EC01288_4375	0	0	0	0	0.77
EC01288_4376	0	0	0	0	0.2
EC01288_4377	0	0	0	0	0.755
EC01288_4378	0	0	0	0	0.635
EC01288_4379	0	0	0	0	1.895
EC01288_4380	0	0	0	0	0.476
EC01288_4381	0	0	0	0	0.773
EC01288_4382	0	0	0	0	1.064
EC01288_4383	0	0	0	0	0.671
EC01288_4384	0	0	0	0	0.59
EC01288_4385	0	0	0	0	0.272
EC01288_4386	0	0	0	0	0.635
EC01288_4387	0	0	0	0	0.425
EC01288_4388	0	0	0	0	0.128
EC01288_4389	0	0	0	0	1.376
EC01288_4390	0	0	0	0	1.325
EC01288_4391	0	0	0	0	1.289
EC01288_4392	0	0	0	0	1.589
EC01288_4393	0	0	0	0	0.122
EC01288_4394	0	0	0	0	0.443
EC01288_4395	0	0	0	0	0.929
EC01288_4396	0	0	0	0	1.601
EC01288_4397	0	0	0	0	1.304
EC01288_4398	0	0	0	0	1.736
EC01288_4399	0	0	0	0	0.311
EC01288_4400	0	0	0	0	1.22
EC01288_4401	0	0	0	0	0.824
EC01288_4402	0	0	0	0	3.683
EC01288_4403	0	0	0	0	1.631
EC01288_4404	0	0	0	0	0.689
EC01288_4405	0	0	0	0	0.143
EC01288_4406	0	0	0	0	1.229
EC01288_4407	0	0	0	0	0.824
EC01288_4408	0	0	0	0	0.797
EC01288_4409	0	0	0	0	0.494
EC01288_4410	0	0	0	0	0.407
EC01288_4411	0	0	0	0	0.806
EC01288_4412	0	0	0	0	0.947
EC01288_4413	0	0	0	0	0.872
EC01288_4414	0	0	0	0	0.272
EC01288_4415	0	0	0	0	1.127
EC01288_4416	0	0	0	0	0.764
EC01288_4417	0	0	0	0	0.914
EC01288_4418	0	0	0	0	1.349
EC01288_4419	0	0	0	0	1.649
EC01288_4420	0	0	0	0	0.242
EC01288_4421	0	0	0	0	0.638
EC01288_4422	0	0	0	0	0.737
EC01288_4423	0	0	0	0	2.096
EC01288_4424	0	0	0	0	0.161
EC01288_4425	0	0	0	0	0.128
EC01288_4426	0	0	0	0	0.41
EC01288_4427	0	0	0	0	1.475
EC01288_4428	0	0	0	0	0.89
EC01288_4429	0	0	0	0	1.544
EC01288_4430	0	0	0	0	1.19
EC01288_4431	0	0	0	0	1.115
EC01288_4432	0	0	0	0	1.34
EC01288_4433	0	0	0	0	0.92
EC01288_4434	0	0	0	0	0.152
EC01288_4435	0	0	0	0	0.194
EC01288_4436	0	0	0	0	1.328
EC01288_4437	0	0	0	0	0.497
EC01288_4438	0	0	0	0	0.872
EC01288_4439	0	0	0	0	2.423
EC01288_4440	0	0	0	0	0.368
EC01288_4441	0	0	0	0	0.608
EC01288_4442	0	0	0	0	1.325
EC01288_4443	0	0	0	0	0.209
EC01288_4444	0	0	0	0	0.515
EC01288_4445	0	0	0	0	0.254
EC01288_4446	0	0	0	0	0.548
EC01288_4447	0	0	0	0	0.209
EC01288_4448	0	0	0	0	1.037
EC01288_4449	0	0	0	0	0.242
EC01288_4450	0	0	0	0	0.983
EC01288_4451	0	0	0	0	1.415
EC01288_4452	0	0	0	0	1.079
EC01288_4453	0	0	0	0	0.14
EC01288_4454	0	0	0	0	1.145
EC01288_4455	0	0	0	0	0.503
EC01288_4456	0	0	0	0	0.713
EC01288_4457	0	0	0	0	0.416
EC01288_4458	0	0	0	0	0.326
EC01288_4459	0	0	0	0	2.822
EC01288_4460	0	0	0	0	0.536
EC01288_4461	0	0	0	0	0.281
EC01288_4462	0	0	0	0	1.586
EC01288_4463	0	0	0	0	0.323
EC01288_4464	0	0	0	0	0.464
EC01288_4465	0	0	0	0	0.218
EC01288_4466	0	0	0	0	1.349
EC01288_4467	397	415	415	397	1.553
EC01288_4468	0	0	0	0	1.292
EC01288_4469	0	0	0	0	1.649
EC01288_4470	0	0	0	0	0.314
EC01288_4471	0	0	0	0	1.958
EC01288_4472	0	0	0	0	1.436
EC01288_4473	0	0	0	0	0.566
EC01288_4474	0	0	0	0	0.671
EC01288_4475	0	0	0	0	0.956
EC01288_4476	0	0	0	0	1.607
EC01288_4477	0	0	0	0	0.383
EC01288_4478	0	0	0	0	0.596
EC01288_4479	0	0	0	0	0.131
EC01288_4480	0	0	0	0	1.313
EC01288_4481	0	0	0	0	0.689
EC01288_4482	0	0	0	0	1.679
EC01288_4483	0	0	0	0	0.419
EC01288_4484	0	0	0	0	0.113
EC01288_4485	0	0	0	0	1.466
EC01288_4486	0	0	0	0	2.051
EC01288_4487	0	0	0	0	1.031
EC01288_4488	0	0	0	0	0.275
EC01288_4489	0	0	0	0	1.985
EC01288_4490	0	0	0	0	0.317
EC01288_4491	0	0	0	0	0.329
EC01288_4492	0	0	0	0	0.758
EC01288_4493	0	0	0	0	0.434
EC01288_4494	0	0	0	0	0.557
EC01288_4495	0	0	0	0	1.136
EC01288_4496	0	0	0	0	0.68
EC01288_4497	0	0	0	0	0.758
EC01288_4498	0	0	0	0	0.845
EC01288_4499	0	0	0	0	1.064
EC01288_4500	0	0	0	0	0.584
EC01288_4501	0	0	0	0	0.419
EC01288_4502	0	0	0	0	0.725
EC01288_4503	0	0	0	0	0.779
EC01288_4504	0	0	0	0	1.016
EC01288_4505	0	0	0	0	0.788
EC01288_4506	99	99	99	99	0.443
EC01288_4507	0	0	0	0	0.335
EC01288_4508	0	0	0	0	2.228
EC01288_4509	0	0	0	0	0.845
EC01288_4510	0	0	0	0	1.502
EC01288_4511	0	0	0	0	1.091
EC01288_4512	0	0	0	0	0.668
EC01288_4513	0	0	0	0	1.613
EC01288_4514	0	0	0	0	1.337
EC01288_4515	0	0	0	0	0.659
EC01288_4516	0	0	0	0	2.27
EC01288_4517	0	0	0	0	0.908
EC01288_4518	0	0	0	0	1.355
EC01288_4519	0	0	0	0	1.421
EC01288_4520	0	0	0	0	0.629
EC01288_4521	0	0	0	0	1.646
EC01288_4522	0	0	0	0	1.34
EC01288_4523	0	0	0	0	0.719
EC01288_4524	0	0	0	0	1.631
EC01288_4525	0	0	0	0	0.134
EC01288_4526	0	0	0	0	0.23
EC01288_4527	0	0	0	0	0.272
EC01288_4528	0	0	0	0	0.206
EC01288_4529	0	0	0	0	0.173
EC01288_4530	0	0	0	0	1.517
EC01288_4531	0	0	0	0	1.457
EC01288_4532	0	0	0	0	2.147
EC01288_4533	0	0	0	0	1.334
EC01288_4534	0	0	0	0	1.538
EC01288_4535	0	0	0	0	0.842
EC01288_4536	0	0	0	0	0.197
EC01288_4537	0	0	0	0	0.488
EC01288_4538	0	0	0	0	0.236
EC01288_4539	0	0	0	0	0.347
EC01288_4540	0	0	0	0	1.538
EC01288_4541	0	0	0	0	0.26
EC01288_4542	0	0	0	0	0.161
EC01288_4543	0	0	0	0	1.043
EC01288_4544	0	0	0	0	1.265
EC01288_4545	0	0	0	0	0.042
EC01288_4546	0	0	0	0	0.575
EC01288_4547	0	0	0	0	1.697
EC01288_4548	0	0	0	0	0.338
EC01288_4549	0	0	0	0	1.247
EC01288_4550	0	0	0	0	1.436
EC01288_4551	0	0	0	0	0.476
EC01288_4552	0	0	0	0	1.256
EC01288_4553	0	0	0	0	0.293
EC01288_4554	0	0	0	0	1.646
EC01288_4555	0	0	0	0	0.353
EC01288_4556	0	0	0	0	0.869
EC01288_4557	0	0	0	0	1.028
EC01288_4558	0	0	0	0	0.566
EC01288_4559	0	0	0	0	0.122
EC01288_4560	0	0	0	0	0.146
EC01288_4561	233	54	24	209	0.317
EC01288_4562	4	0	0	3	0.533
EC01288_4563	0	0	0	0	1.004
EC01288_4564	0	0	0	0	0.056
EC01288_4565	0	0	0	0	0.359
EC01288_4566	0	0	0	0	0.362
EC01288_4567	0	0	0	0	0.734
EC01288_4568	0	0	0	0	1.685
EC01288_4569	0	0	0	0	0.977
EC01288_4570	0	0	0	0	1.337
EC01288_4571	0	0	0	0	3.323
EC01288_4572	0	0	0	0	0.968
EC01288_4573	0	0	0	0	1.052
EC01288_4574	0	0	0	0	0.545
EC01288_4575	0	0	0	0	0.075
EC01288_4576	0	0	0	0	0.075
EC01288_4577	0	0	0	0	1.139
EC01288_4578	0	0	0	0	1.532
EC01288_4579	0	0	0	0	0.458
EC01288_4580	0	0	0	0	1.334
EC01288_4581	0	0	0	0	1.847
EC01288_4582	0	0	0	0	0.95
EC01288_4583	0	0	0	0	0.308
EC01288_4584	0	0	0	0	1.28
EC01288_4585	0	0	0	0	1.259
EC01288_4586	0	0	0	0	1.004
EC01288_4587	0	0	0	0	0.197
EC01288_4588	0	0	0	0	1.298
EC01288_4589	0	0	0	0	0.425
EC01288_4590	0	0	0	0	2.441
EC01288_4591	0	0	0	0	0.731
EC01288_4592	0	0	0	0	0.401
EC01288_4593	0	0	0	0	0.698
EC01288_4594	0	0	0	0	0.659
EC01288_4595	0	0	0	0	0.398
EC01288_4596	0	0	0	0	0.638
EC01288_4597	0	0	0	0	1.142
EC01288_4598	0	0	0	0	1.625
EC01288_4599	0	0	0	0	0.287
EC01288_4600	0	0	0	0	0.329
EC01288_4601	0	0	0	0	0.749
EC01288_4602	0	0	0	0	0.707
EC01288_4603	0	0	0	0	1.064
EC01288_4604	65	516	570	122	1.397
EC01288_4605	0	0	0	0	0.257
EC01288_4606	0	0	0	0	0.464
EC01288_4607	0	0	0	0	0.65
EC01288_4608	0	0	0	0	0.854
EC01288_4609	0	0	0	0	0.686
EC01288_4610	0	0	0	0	0.275
EC01288_4611	0	0	0	0	0.395
EC01288_4612	0	0	0	0	0.227
EC01288_4613	0	0	0	0	0.449
EC01288_4614	0	0	0	0	0.971
EC01288_4615	0	0	0	0	1.301
EC01288_4616	0	0	0	0	0.476
EC01288_4617	0	0	0	0	2.081
EC01288_4618	0	0	0	0	1.541
EC01288_4619	0	0	0	0	0.776
EC01288_4620	0	0	0	0	0.842
EC01288_4621	0	0	0	0	0.791
EC01288_4622	0	0	0	0	0.647
EC01288_4623	0	0	0	0	0.638
EC01288_4624	0	0	0	0	0.62
EC01288_4625	0	0	0	0	1.412
EC01288_4626	0	0	0	0	0.662
EC01288_4627	0	0	0	0	0.965
EC01288_4628	0	0	0	0	0.86
EC01288_4629	0	0	0	0	0.38
EC01288_4630	0	0	0	0	1.943
EC01288_4631	0	0	0	0	0.74
EC01288_4632	0	0	0	0	0.557
EC01288_4633	0	0	0	0	0.206
EC01288_4634	0	0	0	0	1.286
EC01288_4635	0	0	0	0	0.638
EC01288_4636	0	0	0	0	0.161
EC01288_4637	0	0	0	0	1.733
EC01288_4638	0	0	0	0	3.779
EC01288_4639	0	0	0	0	0.341
EC01288_4640	0	0	0	0	0.212
EC01288_4641	0	0	0	0	0.35
EC01288_4642	0	0	0	0	0.53
EC01288_4643	0	0	0	0	0.905
EC01288_4644	0	0	0	0	1.502
EC01288_4645	0	0	0	0	0.962
EC01288_4646	0	0	0	0	0.971
EC01288_4647	0	0	0	0	0.998
EC01288_4648	0	0	0	0	1.373
EC01288_4649	0	0	0	0	0.551
EC01288_4650	0	0	0	0	1.34
EC01288_4651	0	0	0	0	0.386
EC01288_4652	0	0	0	0	0.464
EC01288_4653	0	0	0	0	2.138
EC01288_4654	0	0	0	0	0.122
EC01288_4655	0	0	0	0	1.655
EC01288_4656	0	0	0	0	1.418
EC01288_4657	0	0	0	0	0.947
EC01288_4658	0	0	0	0	2.696
EC01288_4659	0	0	0	0	0.455
EC01288_4660	0	0	0	0	0.386
EC01288_4661	0	0	0	0	0.443
EC01288_4662	0	0	0	0	0.935
EC01288_4663	0	0	0	0	0.137
EC01288_4664	0	0	0	0	0.395
EC01288_4665	0	0	0	0	0.713
EC01288_4666	0	0	0	0	0.593
EC01288_4667	0	0	0	0	0.452
EC01288_4668	0	0	0	0	1.343
EC01288_4669	0	0	0	0	0.23
EC01288_4670	0	0	0	0	1.004
EC01288_4671	0	0	0	0	0.416
EC01288_4672	0	0	0	0	0.503
EC01288_4673	0	0	0	0	1.211
EC01288_4674	0	0	0	0	2.855
EC01288_4675	0	0	0	0	0.443
EC01288_4676	0	0	0	0	1.511
EC01288_4677	0	0	0	0	0.128
EC01288_4678	0	0	0	0	1.007
EC01288_4679	0	0	0	0	1.082
EC01288_4680	0	0	0	0	1.502
EC01288_4681	0	0	0	0	1.019
EC01288_4682	0	0	0	0	0.161
EC01288_4683	0	0	0	0	0.084
EC01288_4684	0	0	0	0	1.265
EC01288_4685	0	0	0	0	1.268
EC01288_4686	0	0	0	0	0.728
EC01288_4687	0	0	0	0	0.77
EC01288_4688	0	0	0	0	0.686
EC01288_4689	0	0	0	0	0.629
EC01288_4690	0	0	0	0	2.408
EC01288_4691	0	0	0	0	0.527
EC01288_4692	0	0	0	0	0.752
EC01288_4693	0	0	0	0	0.167
EC01288_4694	0	0	0	0	2.231
EC01288_4695	0	0	0	0	4.61
EC01288_4696	0	0	0	0	0.476
EC01288_4697	0	0	0	0	0.245
EC01288_4698	0	0	0	0	0.125
EC01288_4699	0	0	0	0	0.137
EC01288_4700	0	0	0	0	0.354
EC01288_4701	0	0	0	0	0.236
EC01288_4702	0	0	0	0	0.488
EC01288_4703	0	0	0	0	0.197
EC01288_4704	0	0	0	0	0.146
EC01288_4705	0	0	0	0	0.173
EC01288_4706	0	0	0	0	1.061
EC01288_4707	0	0	0	0	1.022
EC01288_4708	0	0	0	0	0.176
EC01288_4709	0	0	0	0	0.131
EC01288_4710	0	0	0	0	0.14
EC01288_4711	0	0	0	0	0.872
EC01288_4712	0	0	0	0	0.65
EC01288_4713	0	0	0	0	0.758
EC01288_4714	0	0	0	0	1.106
EC01288_4715	0	0	0	0	0.548
EC01288_4716	0	0	0	0	0.137
EC01288_4717	0	0	0	0	0.602
EC01288_4718	0	0	0	0	0.596
EC01288_4719	0	0	0	0	0.548
EC01288_4720	0	0	0	0	0.497
EC01288_4721	0	0	0	0	0.119
EC01288_4722	0	0	0	0	0.65
EC01288_4723	0	0	0	0	2.57
EC01288_4724	0	0	0	0	0.53
EC01288_4725	0	0	0	0	0.503
EC01288_4726	0	0	0	0	0.902
EC01288_4727	348	348	348	348	1.343
EC01288_4728	0	0	0	0	0.134
EC01288_4729	0	0	0	0	1.184
EC01288_4730	0	0	0	0	1.46
EC01288_4731	0	0	0	0	0.773
EC01288_4732	0	0	0	0	0.83
EC01288_4733	0	0	0	0	0.143
EC01288_4734	0	0	0	0	0.143
EC01288_4735	0	0	0	0	0.251
EC01288_4736	0	0	0	0	0.911
EC01288_4737	0	0	0	0	1.172
EC01288_4738	0	0	0	0	0.434
EC01288_4739	0	0	0	0	0.683
EC01288_4740	0	0	0	0	0.191
EC01288_4741	0	0	0	0	0.554
EC01288_4742	0	0	0	0	1.121
EC01288_4743	0	0	0	0	0.86
EC01288_4744	0	0	0	0	0.257
EC01288_4745	0	0	0	0	0.767
EC01288_4746	0	0	0	0	1.151
EC01288_4747	0	0	0	0	1.247
EC01288_4748	0	0	0	0	1.232
EC01288_4749	0	0	0	0	0.173
EC01288_4750	0	0	0	0	0.956
EC01288_4751	0	0	0	0	1.412
EC01288_4752	0	0	0	0	0.164
EC01288_4753	0	0	0	0	2.093
EC01288_4754	0	0	0	0	0.341
EC01288_4755	0	0	0	0	1.787
EC01288_4756	0	0	0	0	1.469
EC01288_4757	0	0	0	0	2.432
EC01288_4758	0	0	0	0	0.389
EC01288_4759	0	0	0	0	0.413
EC01288_4760	0	0	0	0	0.125
EC01288_4761	0	0	0	0	0.956
EC01288_4762	0	0	0	0	0.203
EC01288_4763	0	0	0	0	2.114
EC01288_4764	0	0	0	0	0.146
EC01288_4765	0	0	0	0	0.512
EC01288_4766	0	0	0	0	1.562
EC01288_4767	0	0	0	0	0.89
EC01288_4768	0	0	0	0	1.376
EC01288_4769	0	0	0	0	0.788
EC01288_4770	0	0	0	0	0.803
EC01288_4771	0	0	0	0	0.38
EC01288_4772	0	0	0	0	0.851
EC01288_4773	0	0	0	0	1.466
EC01288_4774	0	0	0	0	1.289
EC01288_4775	0	0	0	0	0.446
EC01288_4776	0	0	0	0	1.664
EC01288_4777	0	0	0	0	1.361
EC01288_4778	0	0	0	0	0.914
EC01288_4779	0	0	0	0	1.022
EC01288_4780	0	0	0	0	2.252
EC01288_4781	0	0	0	0	0.491
EC01288_4782	0	0	0	0	0.737
EC01288_4783	0	0	0	0	0.524
EC01288_4784	0	0	0	0	0.473
EC01288_4785	30	354	400	68	0.77
EC01288_4786	0	0	0	0	0.725
EC01288_4787	0	0	0	0	0.623
EC01288_4788	0	0	0	0	0.539
EC01288_4789	0	0	0	0	0.248
EC01288_4790	0	0	0	0	0.275
EC01288_4791	0	0	0	0	0.086
EC01288_4792	0	0	0	0	0.086
EC01288_4793	0	0	0	0	0.086
EC01288_4794	0	0	0	0	1.031
EC01288_4795	0	0	0	0	0.413
EC01288_4796	0	0	0	0	0.446
EC01288_4797	0	0	0	0	0.677
EC01288_4798	0	0	0	0	1.589
EC01288_4799	0	0	0	0	0.599
EC01288_4800	0	0	0	0	0.161
EC01288_4801	0	0	0	0	1.073
EC01288_4802	0	0	0	0	0.782
EC01288_4803	0	0	0	0	0.863
EC01288_4804	0	0	0	0	1.55
EC01288_4805	0	0	0	0	0.125
EC01288_4806	0	0	0	0	0.779
EC01288_4807	0	0	0	0	1.322
EC01288_4808	0	0	0	0	1.223
EC01288_4809	0	0	0	0	0.692
EC01288_4810	0	0	0	0	0.149
EC01288_4811	0	0	0	0	1.016
EC01288_4812	0	0	0	0	0.644
EC01288_4813	0	0	0	0	0.968
EC01288_4814	0	0	0	0	1.382
EC01288_4815	0	0	0	0	1.232
EC01288_4816	0	0	0	0	1.646
EC01288_4817	0	0	0	0	0.128
EC01288_4818	0	0	0	0	1.937
EC01288_4819	0	0	0	0	0.326
EC01288_4820	0	0	0	0	0.242
EC01288_4821	0	0	0	0	1.286
EC01288_4822	0	0	0	0	0.932
EC01288_4823	0	0	0	0	2.462
EC01288_4824	0	0	0	0	0.686
EC01288_4825	0	0	0	0	0.716
EC01288_4826	0	0	0	0	1.352
EC01288_4827	0	0	0	0	1.424
EC01288_4828	0	0	0	0	0.689
EC01288_4829	0	0	0	0	0.473
EC01288_4830	0	0	0	0	0.869
EC01288_4831	0	0	0	0	0.647
EC01288_4832	0	0	0	0	0.521
EC01288_4833	0	0	0	0	0.435
EC01288_4834	0	0	0	0	0.413
EC01288_4835	0	0	0	0	0.176
EC01288_4836	0	0	0	0	0.332
EC01288_4840	0	0	0	0	1.421
EC01288_4841	0	0	0	0	0.569
EC01288_4842	0	0	0	0	0.943
EC01288_4846	0	0	0	0	0.207
EC01288_4847	0	0	0	0	0.194
EC01288_4848	0	0	0	0	0.476
EC01288_4849	0	0	0	0	0.305
EC01288_4850	0	0	0	0	0.398
EC01288_4856	0	0	0	0	0.638
EC01288_4857	0	0	0	0	0.583
EC01288_4858	0	0	0	0	0.12
EC01288_4859	0	0	0	0	0.239
EC01288_4860	0	0	0	0	0.521
EC01288_4861	0	0	0	0	0.974
EC01288_4864	0	0	0	0	0.98
EC01288_4870	0	0	0	0	0.206
EC01288_4871	0	0	0	0	0.391
EC01288_4872	0	0	0	0	1.006
EC01288_4873	0	0	0	0	0.986
EC01288_4874	0	0	0	0	1.541
EC01288_4875	0	0	0	0	0.458
EC01288_4876	0	0	0	0	0.116
EC01288_4877	0	0	0	0	0.318
EC01288_4878	0	0	0	0	0.569
EC01288_4879	0	0	0	0	0.122
EC01288_4880	0	0	0	0	0.14
EC01288_4881	0	0	0	0	0.227
EC01288_4882	0	0	0	0	3.515
EC01288_4883	0	0	0	0	0.116
EC01288_4884	0	0	0	0	1.277
EC01288_4885	0	0	0	0	0.518
EC01288_4886	0	0	0	0	0.227
EC01288_4892	0	0	0	0	0.381
EC01288_4893	0	0	0	0	1.868
EC01288_4894	0	0	0	0	0.821
EC01288_4895	0	0	0	0	0.554
EC01288_4896	0	0	0	0	0.455
EC01288_4897	0	0	0	0	1.481
EC01288_4898	0	0	0	0	0.344
EC01288_4899	0	0	0	0	0.581
EC01288_4900	0	0	0	0	0.14
EC01288_4901	0	0	0	0	0.14
EC01288_4902	0	0	0	0	0.569
EC01288_4904	0	0	0	0	0.12
EC01288_4907	0	0	0	0	1.121
EC01288_4908	0	0	0	0	1.868
EC01288_4909	0	0	0	0	0.14
EC01288_4910	0	0	0	0	1.214
EC01288_4911	0	0	0	0	0.206
EC01288_4912	0	0	0	0	0.476
EC01288_4916	0	0	0	0	0.137
EC01288_4917	0	0	0	0	0.386
EC01288_4918	0	0	0	0	0.239
EC01288_4919	0	0	0	0	0.212
EC01288_4920	0	0	0	0	0.128
